"date","rupee_per_yen","rupee_per_yuan","rupee_per_euro","rupee_per_pound","yen_per_euro","yen_per_pound","franc_per_euro","franc_per_pound"
2005-03-01,109.926201519423,102.335078474634,114.226286151268,118.49603865276,103.911792250081,107.795991324073,95.2186516511249,98.7779031139419
2005-03-02,109.594406281063,102.358560594522,113.715408775034,118.017194294165,103.760230684951,107.685417804537,95.5923776860457,99.2085798392881
2005-03-03,109.24583557972,102.335078474634,113.715303447278,117.829706664084,104.091202052546,107.857389747457,95.8745094682788,99.3434039636349
2005-03-04,109.982705602432,102.475971193965,114.860546050885,118.887776127039,104.435097701711,108.09679165086,95.8290450087123,99.1889943167827
2005-03-07,109.038183354706,102.335078474634,114.347536284418,118.206060842873,104.869260259446,108.40795142225,96.1621770239236,99.4070577944056
2005-03-08,109.77894605858,102.335078474634,115.551376892124,119.026636347446,105.258231237221,108.423919723124,95.9347760507079,98.820057442687
2005-03-09,110.379318044269,102.264632114968,115.835332573384,118.617928547098,104.942968144564,107.463907776206,96.2450655667014,98.5570642115548
2005-03-10,109.905629971218,102.100257275747,115.865166163478,118.390334771429,105.422412112847,107.719991052718,95.9098229449531,98.0000842556998
2005-03-11,110.062286867876,102.029810916081,116.268776163017,118.480886120858,105.639069904654,107.648940879348,95.9350058819451,97.7602489852135
2005-03-14,108.905255166845,102.006328796193,115.214701687947,117.561879327348,105.793518881559,107.94876624387,96.079286003181,98.0366330119604
2005-03-15,109.445246826922,102.05329303597,115.000003974632,117.726754957099,105.075375412598,107.566804745092,96.1035694389427,98.3822693809359
2005-03-16,110.008997307573,102.147221515525,116.039489561821,118.635703006411,105.481817307531,107.841818314841,95.8103896505519,97.9540066440553
2005-03-17,109.640430001513,102.264632114968,115.740130193056,118.624094040552,105.563367629495,108.193751190974,95.7931634586025,98.1800971849691
2005-03-18,109.806029747412,102.546417553631,115.520972942293,118.654198071043,105.204580484357,108.05799858531,96.0582065759338,98.6635515535657
2005-03-21,109.237826259811,102.405524834299,114.096917831631,117.145244868483,104.448176733455,107.238718381182,96.113766264184,98.6816374905489
2005-03-22,109.352276787371,102.405524834299,114.486918690152,117.287246588309,104.695505254787,107.256337073225,96.2131605306393,98.5665158369603
2005-03-23,108.68058514983,102.522935433743,112.839473345321,115.66011552903,103.826707585129,106.422058152869,96.299142812497,98.7063272526509
