"date","yuan_rolling_vol","rupee_rolling_vol","yen_rolling_vol","franc_rolling_vol","euro_rolling_vol","pound_rolling_vol"
1999-05-12,3.58432753116851e-05,0.00175848969402295,0.00649250896352961,0.00527389005148985,0.00512445561582448,0.0037149627180353
1999-05-13,3.63893924268487e-05,0.00175848969402295,0.00604063409010203,0.00529430512413538,0.0051481756859102,0.00359925077288999
1999-05-14,3.90228950003718e-05,0.00175992080590996,0.00617352863878042,0.00530672696418474,0.00517193976733763,0.00356913041271692
1999-05-17,3.90229157636233e-05,0.00179320664239437,0.00588424731806152,0.00520676390032792,0.00503320387159222,0.00356858259289317
1999-05-18,4.04598657613328e-05,0.00144006469571528,0.00552724708071448,0.00460785723184415,0.00446014142669663,0.00336316476044026
1999-05-19,4.31147754173989e-05,0.00144548291498452,0.00572201514764149,0.00451757150339219,0.00440378954897725,0.00334407142137665
1999-05-20,4.30857384968141e-05,0.00144502598613926,0.00568151873295481,0.00437285229172181,0.00429512438522212,0.00318747392906652
1999-05-21,4.29922583184837e-05,0.00144267587337335,0.00570204840073189,0.00431526306719742,0.00431050525866757,0.00339344608941407
1999-05-24,4.47040055635246e-05,0.00144191367619839,0.00550577049822306,0.00436142882477858,0.00418976486554451,0.00334681155387754
1999-05-25,4.57423697965909e-05,0.00132507049008688,0.00562611335821414,0.00428356538268513,0.00408367887586143,0.0033886551923975
1999-05-26,4.53891178769938e-05,0.00145979226651318,0.00547417697295105,0.00470702030169701,0.00450231130817723,0.00344420631650129
1999-05-27,4.42384826629996e-05,0.00255405497338577,0.00562519593930136,0.00460980992284665,0.00442926973496334,0.00343937014466713
1999-05-28,4.42384880664201e-05,0.00276008751513972,0.00531399953538998,0.00460843631860353,0.00441822945064352,0.00352300288291515
1999-06-01,4.55737422889386e-05,0.00274080747479223,0.00532520973647881,0.00450391135669583,0.0042746973289163,0.00380716437656986
1999-06-02,4.67006973554476e-05,0.00273140329886309,0.00534212165633274,0.00473888712368718,0.00450622146030376,0.00384343282485029
1999-06-03,4.72096808352719e-05,0.00273140329886309,0.00481913289258943,0.00473845740523285,0.00450505251307878,0.00378748412388751
1999-06-04,4.7681622590298e-05,0.00270040175415158,0.00486240502487592,0.00473800138993898,0.00451749935736978,0.00376039437877841
1999-06-07,4.76200252850667e-05,0.00270301308181279,0.0048926835551614,0.00473185825480755,0.00446037233404353,0.00376991730266978
1999-06-08,4.2999010347545e-05,0.00269635021210171,0.00538838035848843,0.00518337533270058,0.00517018907965488,0.00375406623086441
1999-06-09,4.28818601380607e-05,0.00269702651208578,0.0052151305067186,0.00514460948153169,0.00505402875234703,0.00370858837777333
1999-06-10,4.25284860835155e-05,0.0027143950249553,0.00496602571979647,0.00511435926561424,0.00506458255404773,0.00369938891943893
1999-06-11,4.18067027054046e-05,0.00273900621655768,0.00507566996316997,0.00510780563136531,0.00510646339652434,0.00380214037761669
1999-06-14,4.10845207503221e-05,0.00284318334960647,0.00617262858254282,0.00520077290571813,0.00536922938540646,0.00379706369776632
1999-06-15,4.28139542322465e-05,0.00294920839590589,0.00608864743795993,0.00520259736037999,0.00536744411978432,0.00405459509144566
1999-06-16,4.40346492420212e-05,0.00314988564903033,0.00603022170963867,0.00548913257477284,0.00572401849695791,0.00386002540105484
1999-06-17,4.40403675005726e-05,0.00314988564903033,0.00608408761607688,0.0048906888351694,0.0052119925052393,0.00362393515043019
1999-06-18,4.36809640955358e-05,0.00315756139600457,0.00629062853833159,0.0048635309788996,0.0051608089044042,0.00357383826585694
1999-06-21,4.43082947571414e-05,0.0031571382832734,0.00685469095825606,0.00486385663135076,0.00518229914102737,0.00357830591222103
1999-06-22,4.38881057296611e-05,0.00319521364289106,0.00692056911341022,0.00485337948660825,0.00517587384953702,0.00356267818791649
1999-06-23,4.30235967355702e-05,0.00320061049861484,0.00692912108415545,0.00473486181190317,0.00509830144045123,0.00364116138271702
1999-06-24,4.43822454975294e-05,0.00327324367966081,0.00693688884558024,0.00487491114106121,0.00518865439774468,0.00370511632754134
1999-06-25,4.38825243441717e-05,0.00327324367966081,0.00688109503038508,0.00503784352614167,0.00537059257252542,0.00379565567466769
1999-06-28,4.32337908641193e-05,0.00327427990563402,0.00671186833387404,0.00521671888185169,0.00547605770048148,0.0038604457131243
1999-06-29,4.52524950918534e-05,0.00325166093021245,0.00666187104896542,0.00522426578169201,0.00546682953916852,0.00385858917947008
1999-06-30,4.38827731137212e-05,0.00326640608398754,0.00666914438745668,0.00524944775413668,0.00547014409525404,0.00384854696851504
1999-07-01,4.10389291284102e-05,0.00330667883061396,0.00637854112263665,0.00542514131413685,0.00557297576359744,0.00384885471529246
1999-07-02,4.05123930639918e-05,0.00332317032133756,0.00638339962494208,0.00543689426648405,0.00558573012225155,0.00384828079719892
1999-07-06,4.11103576757277e-05,0.0033357980912835,0.0065225905119857,0.00538735049056167,0.00554788187417699,0.00386175886912705
1999-07-07,3.96143651240166e-05,0.00333689852550885,0.00652616623479572,0.0053100542732975,0.00553186989491808,0.00394585430857796
1999-07-08,3.8715140333725e-05,0.00333753370544446,0.00647917855102275,0.00520981386733167,0.00553608351092043,0.00389272219262356
1999-07-09,3.94554900339882e-05,0.00336633914118804,0.00635678297700416,0.00488235017200467,0.00521976852365002,0.00390188099604878
1999-07-12,3.93171252095268e-05,0.00261606740147249,0.0062492871964841,0.00488788878550665,0.00524961622517442,0.00395958323621658
1999-07-13,3.91739831780975e-05,0.00233287668534112,0.00635502208167294,0.00495454030637043,0.00531468653424549,0.00386511030195415
1999-07-14,3.8378220377165e-05,0.00220223348681009,0.0064708216791836,0.00497157096912321,0.00534657222121244,0.00361994357703898
1999-07-15,3.62546258455054e-05,0.00224333193269081,0.00644214350912149,0.00475497807011883,0.0051266951762291,0.00359493065181509
1999-07-16,3.59597394620716e-05,0.00226885703838514,0.00646356601610048,0.0047626415847654,0.0051312520662035,0.0036109146127058
1999-07-19,3.5459519020025e-05,0.00231701090244644,0.00695446507555597,0.00476796303998468,0.00511473925783283,0.00359955981741166
1999-07-20,3.66872358737295e-05,0.00230981022011431,0.00689956798421678,0.00623391431599507,0.00641282970224209,0.00368224904825622
1999-07-21,3.74565508282959e-05,0.0023357974111988,0.00664489407503905,0.0060963159637411,0.00618634375124642,0.00374488405399807
1999-07-22,3.74139831436401e-05,0.00233573917672071,0.00673320867115221,0.00609986324295645,0.00619354472650746,0.00382108976768685
1999-07-23,3.74139899147375e-05,0.00233770201548766,0.00680789559058249,0.00609894279472895,0.00618123453594498,0.00386247450234041
1999-07-26,3.76286204305656e-05,0.00230110313929216,0.00674079739155381,0.00666368842750357,0.00669799973112283,0.00402756746657601
1999-07-27,3.75907087417459e-05,0.00221519422295647,0.00568166921962378,0.00652504561008357,0.00645099364803755,0.00402758254606972
1999-07-28,3.56790542340595e-05,0.00206589941232737,0.00565346954894418,0.00653393126601761,0.00645295677892553,0.00380559883484237
1999-07-29,3.4803366179448e-05,0.00181090904797069,0.00576744005909483,0.00624881458862842,0.00610183447778039,0.00426693649515646
1999-07-30,3.48226451917007e-05,0.00181130816737739,0.00575975951038687,0.00626839279254434,0.00612927528483125,0.00429133110538666
1999-08-02,3.58552197811269e-05,0.00183014995192194,0.0054557551074533,0.00634939745253891,0.00615639136497984,0.00436551868500258
1999-08-03,3.53392682252526e-05,0.00183036724188682,0.0046746554334244,0.00630686285528446,0.00607635859611985,0.00435210061671464
1999-08-04,3.47070800874061e-05,0.00175121752924366,0.00476711529201733,0.0064150144143504,0.00619995249193337,0.00435208668208806
1999-08-05,3.3922566674713e-05,0.0017556258708569,0.00466726477393088,0.00640884594350066,0.0061903770547588,0.00412241986355422
1999-08-06,3.22600366919723e-05,0.00158860301126201,0.00487469523319909,0.0064384371500422,0.0061794660838899,0.00416669131816382
1999-08-09,3.11623885885981e-05,0.00168145279909597,0.00510259377703657,0.00652635531486214,0.00625174969271068,0.00448817194636088
1999-08-10,2.923777070236e-05,0.00173679542598836,0.00522183511626393,0.00635111449834412,0.00611930044987933,0.00482124119083541
1999-08-11,2.55257297886672e-05,0.00172557343084788,0.00538923894879923,0.00650102406226538,0.00632198431455066,0.00487977250084391
1999-08-12,2.53278545834054e-05,0.00171680873968149,0.00553383131139516,0.00646829811639004,0.00631514680486602,0.00488027703068496
1999-08-13,2.53278725050366e-05,0.00165998749551805,0.00552383110636213,0.00636509714528397,0.00628117494737212,0.0049044791427457
1999-08-16,2.71964256241886e-05,0.00161116703846315,0.00559546358643777,0.00637757526794273,0.00629280834564313,0.00494023082411612
